	Date	Count	Order	Family	Guild	Genus	stage	farm	family_english	date	julian_date
603	6/30/18	1	膜翅目	緣腹細蜂科	擬寄生者		乳熟期	MC2	Scelionidae	2018/6/30	181
604	6/30/18	1	半翅目	蔓椿科	稻害者		乳熟期	MC2	Pentatomidae	2018/6/30	181
607	6/30/18	9	鞘翅目	瓢蟲科	掠食者		乳熟期	MC2	Coccinellidae	2018/6/30	181
613	6/30/18	1	蜘蛛目	貓蛛科	掠食者		乳熟期	MC2	Oxyopidae	2018/6/30	181
615	6/30/18	2	雙翅目	頭蠅科	擬寄生者		乳熟期	MC2	Pipunculidae	2018/6/30	181
616	6/30/18	2	半翅目	龜椿科	植食者		乳熟期	MC2	Plataspidae 	2018/6/30	181
621	6/30/18	5	蜘蛛目	蟹蛛科	掠食者		乳熟期	MC2	Thomisidae	2018/6/30	181
623	6/30/18	1	膜翅目	蟻科	中性物種		乳熟期	MC2	Formicidae	2018/6/30	181
625	6/30/18	1	半翅目	蠟蟬科	稻害者		乳熟期	MC2	Fulgoridae	2018/6/30	181
628	6/30/18	8	雙翅目	稈蠅科	掠食者	Anatrichus	乳熟期	MC3	Chloropidae	2018/6/30	181
647	6/30/18	2	雙翅目	搖蚊科	中性物種	克利搖蚊	乳熟期	MC3	Chironomidae	2018/6/30	181
648	6/30/18	3	雙翅目	渚蠅科	掠食者	泥渚蠅	乳熟期	MC3	Ephydridae	2018/6/30	181
651	6/30/18	6	雙翅目	沼蠅科	中性物種	長角沼蠅	乳熟期	MC3	Sciomyzidae	2018/6/30	181
654	6/30/18	25	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	乳熟期	MC3	Cicadellidae	2018/6/30	181
656	6/30/18	16	半翅目	稻蝨科	稻害者	斑飛蝨	乳熟期	MC3	Delphacidae	2018/6/30	181
658	6/30/18	22	半翅目	葉蟬科	稻害者	電光葉蟬	乳熟期	MC3	Cicadellidae	2018/6/30	181
662	6/30/18	10	鞘翅目	瓢蟲科	掠食者	橙瓢蟲	乳熟期	MC3	Coccinellidae	2018/6/30	181
667	6/30/18	1	雙翅目	大附蠅科	中性物種		乳熟期	MC3	Sphaeroceridae	2018/6/30	181
670	6/30/18	2	半翅目	盲椿科	稻害者		乳熟期	MC3	Miridae	2018/6/30	181
673	6/30/18	1	蜘蛛目	金蛛科	掠食者		乳熟期	MC3	Araneidae	2018/6/30	181
677	6/30/18	1	雙翅目	長足虻科	掠食者		乳熟期	MC3	Dolichopodidae	2018/6/30	181
679	6/30/18	2	半翅目	盾椿科	植食者		乳熟期	MC3	Scutelleridae	2018/6/30	181
682	6/30/18	1	膜翅目	姬蜂科	擬寄生者		乳熟期	MC3	Ichneumonidae	2018/6/30	181
690	6/30/18	7	雙翅目	稈蠅科	中性物種		乳熟期	MC3	Chloropidae	2018/6/30	181
696	6/30/18	1	蜘蛛目	貓蛛科	掠食者		乳熟期	MC3	Oxyopidae	2018/6/30	181
700	6/30/18	1	半翅目	獵椿科	掠食者		乳熟期	MC3	Reduviidae	2018/6/30	181
705	6/30/18	3	膜翅目	鐮蜂科	擬寄生者		乳熟期	MC3	Dryinidae	2018/6/30	181
710	6/30/18	1	雙翅目	稈蠅科	掠食者	Anatrichus	乳熟期	LO1	Chloropidae	2018/6/30	181
723	6/30/18	1	蜘蛛目	長腳蛛科	掠食者	方網	乳熟期	LO1	Tetragnathidae	2018/6/30	181
729	6/30/18	1	直翅目	蝗科	稻害者	台灣稻蝗	乳熟期	LO1	Acrididae	2018/6/30	181
736	6/30/18	3	半翅目	稻蝨科	稻害者	白背飛蝨	乳熟期	LO1	Delphacidae	2018/6/30	181
746	6/30/18	2	雙翅目	沼蠅科	中性物種	長角沼蠅	乳熟期	LO1	Sciomyzidae	2018/6/30	181
753	6/30/18	106	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	乳熟期	LO1	Cicadellidae	2018/6/30	181
758	6/30/18	1	蜘蛛目	長腳蛛科	掠食者	華麗長腳蛛	乳熟期	LO1	Tetragnathidae	2018/6/30	181
759	6/30/18	2	直翅目	蟋蟀科	植食者	黑脛草蟋	乳熟期	LO1	Gryllidae	2018/6/30	181
760	6/30/18	5	膜翅目	蟻科	中性物種	黑棘蟻	乳熟期	LO1	Formicidae	2018/6/30	181
762	6/30/18	10	半翅目	蔓椿科	稻害者	稻赤蔓椿	乳熟期	LO1	Pentatomidae	2018/6/30	181
775	6/30/18	1	膜翅目	赤眼蜂科	擬寄生者		乳熟期	LO1	Trichogrammatidae	2018/6/30	181
791	6/30/18	1	蜘蛛目	袋蛛科	掠食者		乳熟期	LO1	Clubionidae 	2018/6/30	181
795	6/30/18	4	雙翅目	稈蠅科	中性物種		乳熟期	LO1	Chloropidae	2018/6/30	181
797	6/30/18	24	鞘翅目	瓢蟲科	掠食者		乳熟期	LO1	Coccinellidae	2018/6/30	181
798	6/30/18	1	雙翅目	縞蠅科	中性物種		乳熟期	LO1	Lauxaniidae	2018/6/30	181
799	6/30/18	1	鱗翅目	螟蛾科	稻害者		乳熟期	LO1	Pyralidae	2018/6/30	181
801	6/30/18	1	蜘蛛目	貓蛛科	掠食者		乳熟期	LO1	Oxyopidae	2018/6/30	181
802	6/30/18	1	雙翅目	頭蠅科	擬寄生者		乳熟期	LO1	Pipunculidae	2018/6/30	181
806	6/30/18	2	蜘蛛目	蟹蛛科	掠食者		乳熟期	LO1	Thomisidae	2018/6/30	181
807	6/30/18	2	雙翅目	蠓科	掠食者		乳熟期	LO1	Ceratopogonidae	2018/6/30	181
814	6/30/18	1	雙翅目	搖蚊科	中性物種	池畔搖蚊	乳熟期	LO2	Chironomidae	2018/6/30	181
823	6/30/18	1	雙翅目	沼蠅科	中性物種	長角沼蠅	乳熟期	LO2	Sciomyzidae	2018/6/30	181
836	6/30/18	2	膜翅目	小繭蜂科	擬寄生者		乳熟期	LO2	Braconidae	2018/6/30	181
840	6/30/18	2	雙翅目	日蠅科	中性物種		乳熟期	LO2	Heleomyzidae	2018/6/30	181
843	6/30/18	1	雙翅目	毛蚋科	中性物種		乳熟期	LO2	Bibionidae	2018/6/30	181
863	6/30/18	1	蜘蛛目	狼蛛科	掠食者		乳熟期	LO2	Lycosidae	2018/6/30	181
873	6/30/18	43	半翅目	葉蟬科	稻害者		乳熟期	LO2	Cicadellidae	2018/6/30	181
877	6/30/18	8	半翅目	稻蝨科	稻害者		乳熟期	LO2	Delphacidae	2018/6/30	181
879	6/30/18	2	鞘翅目	瓢蟲科	掠食者		乳熟期	LO2	Coccinellidae	2018/6/30	181
881	6/30/18	1	蜘蛛目	貓蛛科	掠食者		乳熟期	LO2	Oxyopidae	2018/6/30	181
883	6/30/18	1	雙翅目	頭蠅科	擬寄生者		乳熟期	LO2	Pipunculidae	2018/6/30	181
884	6/30/18	1	雙翅目	糞蠅科	中性物種		乳熟期	LO2	Scathophagidae	2018/6/30	181
892	6/30/18	1	雙翅目	稈蠅科	掠食者	Anatrichus	乳熟期	LO3	Chloropidae	2018/6/30	181
915	6/30/18	7	雙翅目	沼蠅科	中性物種	長角沼蠅	乳熟期	LO3	Sciomyzidae	2018/6/30	181
919	6/30/18	85	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	乳熟期	LO3	Cicadellidae	2018/6/30	181
923	6/30/18	2	半翅目	稻蝨科	稻害者	斑飛蝨	乳熟期	LO3	Delphacidae	2018/6/30	181
932	6/30/18	4	鞘翅目	瓢蟲科	掠食者	橙瓢蟲	乳熟期	LO3	Coccinellidae	2018/6/30	181
945	6/30/18	1	雙翅目	長足虻科	掠食者		乳熟期	LO3	Dolichopodidae	2018/6/30	181
950	6/30/18	1	雙翅目	蚊科	中性物種		乳熟期	LO3	Culicidae	2018/6/30	181
952	6/30/18	1	雙翅目	寄蠅科	擬寄生者		乳熟期	LO3	Tachinidae	2018/6/30	181
954	6/30/18	1	雙翅目	稈蠅科	中性物種		乳熟期	LO3	Chloropidae	2018/6/30	181
956	6/30/18	1	雙翅目	頭蠅科	擬寄生者		乳熟期	LO3	Pipunculidae	2018/6/30	181
1005	6/30/18	1	雙翅目	大附蠅科	中性物種		乳熟期	LC1	Sphaeroceridae	2018/6/30	181
1006	6/30/18	1	雙翅目	日蠅科	中性物種		乳熟期	LC1	Heleomyzidae	2018/6/30	181
1007	6/30/18	1	雙翅目	沼蠅科	中性物種	長角沼蠅	乳熟期	LC1	Sciomyzidae	2018/6/30	181
1008	6/30/18	1	雙翅目	渚蠅科	中性物種		乳熟期	LC1	Ephydridae	2018/6/30	181
1009	6/30/18	5	雙翅目	稈蠅科	中性物種		乳熟期	LC1	Chloropidae	2018/6/30	181
1010	6/30/18	3	雙翅目	搖蚊科	中性物種	池畔搖蚊	乳熟期	LC1	Chironomidae	2018/6/30	181
1011	6/30/18	2	雙翅目	搖蚊科	中性物種	隱搖蚊	乳熟期	LC1	Chironomidae	2018/6/30	181
1012	6/30/18	1	膜翅目	蟻科	中性物種		乳熟期	LC1	Formicidae	2018/6/30	181
1015	6/30/18	6	蜘蛛目	金蛛科	掠食者		乳熟期	LC1	Araneidae	2018/6/30	181
1016	6/30/18	3	雙翅目	稈蠅科	掠食者	Anatrichus	乳熟期	LC1	Chloropidae	2018/6/30	181
1017	6/30/18	3	鞘翅目	瓢蟲科	掠食者	橙瓢蟲	乳熟期	LC1	Coccinellidae	2018/6/30	181
1018	6/30/18	1	蜘蛛目	貓蛛科	掠食者		乳熟期	LC1	Oxyopidae	2018/6/30	181
1019	6/30/18	1	鞘翅目	隱翅蟲科	掠食者		乳熟期	LC1	Staphylinidae	2018/6/30	181
1024	6/30/18	95	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	乳熟期	LC1	Cicadellidae	2018/6/30	181
1025	6/30/18	6	膜翅目	小繭蜂科	擬寄生者		乳熟期	LC1	Braconidae	2018/6/30	181
1026	6/30/18	1	膜翅目	金小蜂科	擬寄生者		乳熟期	LC1	Pteromalidae	2018/6/30	181
1027	6/30/18	1	膜翅目	姬蜂科	擬寄生者		乳熟期	LC1	Ichneumonidae	2018/6/30	181
1028	6/30/18	4	膜翅目	緣腹細蜂科	擬寄生者	粒卵蜂	乳熟期	LC1	Scelionidae	2018/6/30	181
1029	6/30/18	2	雙翅目	頭蠅科	擬寄生者		乳熟期	LC1	Pipunculidae	2018/6/30	181
1145	6/30/18	2	雙翅目	沼蠅科	中性物種	長角沼蠅	乳熟期	LC3	Sciomyzidae	2018/6/30	181
1146	6/30/18	1	雙翅目	大副蠅科	中性物種		乳熟期	LC3	Sphaeroceridae	2018/6/30	181
1147	6/30/18	1	雙翅目	渚蠅科	中性物種		乳熟期	LC3	Ephydridae	2018/6/30	181
1148	6/30/18	7	雙翅目	稈蠅科	中性物種		乳熟期	LC3	Chloropidae	2018/6/30	181
1162	6/30/18	1	鞘翅目	瓢蟲科	掠食者	橙瓢蟲	乳熟期	LC3	Coccinellidae	2018/6/30	181
1163	6/30/18	1	半翅目	大眼長椿科	掠食者		乳熟期	LC3	Geocoridae	2018/6/30	181
1164	6/30/18	1	半翅目	花椿科	掠食者		乳熟期	LC3	Anthocoridae	2018/6/30	181
1167	6/30/18	2	直翅目	蟋蟀科	植食者		乳熟期	LC3	Gryllidae	2018/6/30	181
1185	6/30/18	232	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	乳熟期	LC3	Cicadellidae	2018/6/30	181
1186	6/30/18	4	半翅目	稻蝨科	稻害者	斑飛蝨	乳熟期	LC3	Delphacidae	2018/6/30	181
1187	6/30/18	7	半翅目	葉蟬科	稻害者	電光葉蟬	乳熟期	LC3	Cicadellidae	2018/6/30	181
1188	6/30/18	8	半翅目	蔓椿科	稻害者		乳熟期	LC3	Pentatomidae	2018/6/30	181
1189	6/30/18	1	鱗翅目	螟蛾科	稻害者		乳熟期	LC3	Pyralidae	2018/6/30	181
1195	6/30/18	1	膜翅目	姬蜂科	擬寄生者		乳熟期	LC3	Ichneumonidae	2018/6/30	181
1196	6/30/18	1	膜翅目	姬蜂科	擬寄生者		乳熟期	LC3	Ichneumonidae	2018/6/30	181
1197	6/30/18	2	膜翅目	緣腹細蜂科	擬寄生者		乳熟期	LC3	Scelionidae	2018/6/30	181
1198	6/30/18	4	雙翅目	頭蠅科	擬寄生者		乳熟期	LC3	Pipunculidae	2018/6/30	181
1205	6/30/18	2	雙翅目	稈蠅科	掠食者	Anatrichus	乳熟期	SO1	Chloropidae	2018/6/30	181
1207	6/30/18	1	膜翅目	小繭蜂科	擬寄生者	opius	乳熟期	SO1	Braconidae	2018/6/30	181
1218	6/30/18	5	半翅目	稻蝨科	稻害者	白背飛蝨	乳熟期	SO1	Delphacidae	2018/6/30	181
1225	6/30/18	3	雙翅目	搖蚊科	中性物種	克利搖蚊	乳熟期	SO1	Chironomidae	2018/6/30	181
1230	6/30/18	8	半翅目	椿科	稻害者	南方綠椿象	乳熟期	SO1	Pentatomidae	2018/6/30	181
1232	6/30/18	1	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	乳熟期	SO1	Cicadellidae	2018/6/30	181
1236	6/30/18	13	半翅目	稻蝨科	稻害者	斑飛蝨	乳熟期	SO1	Delphacidae	2018/6/30	181
1237	6/30/18	1	半翅目	蔓椿科	稻害者	稻赤蔓椿	乳熟期	SO1	Pentatomidae	2018/6/30	181
1238	6/30/18	1	半翅目	緣椿科	稻害者	稻刺緣椿	乳熟期	SO1	Coreidae	2018/6/30	181
1239	6/30/18	4	鞘翅目	瓢蟲科	掠食者	橙瓢蟲	乳熟期	SO1	Coccinellidae	2018/6/30	181
1247	6/30/18	2	雙翅目	沼蠅科	掠食者		乳熟期	SO1	Sciomyzidae	2018/6/30	181
1250	6/30/18	2	蜘蛛目	金蛛科	掠食者		乳熟期	SO1	Araneidae	2018/6/30	181
1256	6/30/18	1	蜘蛛目	紅螯蛛科	掠食者		乳熟期	SO1	Cheiracanthiidae	2018/6/30	181
1257	6/30/18	1	膜翅目	姬蜂科	擬寄生者		乳熟期	SO1	Ichneumonidae	2018/6/30	181
1265	6/30/18	1	雙翅目	渚蠅科	中性物種		乳熟期	SO1	Ephydridae	2018/6/30	181
1267	6/30/18	4	雙翅目	稈蠅科	中性物種		乳熟期	SO1	Chloropidae	2018/6/30	181
1268	6/30/18	1	鞘翅目	隱翅蟲科	擬寄生者		乳熟期	SO1	Staphylinidae	2018/6/30	181
1269	6/30/18	2	蜘蛛目	蟹蛛科	掠食者		乳熟期	SO1	Thomisidae	2018/6/30	181
1271	6/30/18	3	雙翅目	蠓科	掠食者		乳熟期	SO1	Ceratopogonidae	2018/6/30	181
1275	6/30/18	12	雙翅目	稈蠅科	掠食者	Anatrichus	乳熟期	SC1	Chloropidae	2018/6/30	181
1276	6/30/18	1	膜翅目	小繭蜂科	擬寄生者	cotesia	乳熟期	SC1	Braconidae	2018/6/30	181
1286	6/30/18	10	半翅目	稻蝨科	稻害者	白背飛蝨	乳熟期	SC1	Delphacidae	2018/6/30	181
1293	6/30/18	4	雙翅目	搖蚊科	中性物種	克利搖蚊	乳熟期	SC1	Chironomidae	2018/6/30	181
1300	6/30/18	3	雙翅目	沼蠅科	中性物種	長角沼蠅	乳熟期	SC1	Sciomyzidae	2018/6/30	181
1303	6/30/18	2	半翅目	葉蟬科	稻害者	偽黑尾葉蟬	乳熟期	SC1	Cicadellidae	2018/6/30	181
1305	6/30/18	1	膜翅目	緣腹細蜂科	擬寄生者	粒卵蜂	乳熟期	SC1	Scelionidae	2018/6/30	181
1308	6/30/18	4	半翅目	稻蝨科	稻害者	斑飛蝨	乳熟期	SC1	Delphacidae	2018/6/30	181
1316	6/30/18	3	鞘翅目	瓢蟲科	掠食者	橙瓢蟲	乳熟期	SC1	Coccinellidae	2018/6/30	181
1324	6/30/18	2	膜翅目	小繭蜂科	擬寄生者		乳熟期	SC1	Braconidae	2018/6/30	181
1326	6/30/18	1	雙翅目	日蠅科	中性物種		乳熟期	SC1	Heleomyzidae	2018/6/30	181
1332	6/30/18	2	蜘蛛目	金蛛科	掠食者		乳熟期	SC1	Araneidae	2018/6/30	181
1336	6/30/18	1	雙翅目	長足虻科	掠食者		乳熟期	SC1	Dolichopodidae	2018/6/30	181
1340	6/30/18	2	膜翅目	姬蜂科	擬寄生者		乳熟期	SC1	Ichneumonidae	2018/6/30	181
1341	6/30/18	2	雙翅目	蚊科	中性物種		乳熟期	SC1	Culicidae	2018/6/30	181
1344	6/30/18	4	雙翅目	渚蠅科	中性物種		乳熟期	SC1	Ephydridae	2018/6/30	181
1348	6/30/18	11	雙翅目	稈蠅科	中性物種		乳熟期	SC1	Chloropidae	2018/6/30	181
1352	6/30/18	1	膜翅目	蟻科	中性物種		乳熟期	SC1	Formicidae	2018/6/30	181
