"","Date","Count","Order","Family","Guild","Genus","stage","farm","family_english","date","julian_date"
"1156","5/18/18",1,"毛翅目","紋石蛾科","掠食者","","孕穗期","LC3","Hydropsychidae",2018-05-18,138
"1157","5/18/18",1,"蜘蛛目","蠅虎科","掠食者","","孕穗期","LC3","Salticidae",2018-05-18,138
"1158","6/2/18",2,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","孕穗期","LC3","Coccinellidae",2018-06-02,153
"1159","6/16/18",10,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","孕穗期","LC3","Coccinellidae",2018-06-16,167
"1160","6/16/18",8,"雙翅目","長足虻科","掠食者","","孕穗期","LC3","Dolichopodidae",2018-06-16,167
"1161","6/16/18",1,"蜘蛛目","蟹蛛科","掠食者","","孕穗期","LC3","Thomisidae",2018-06-16,167
"1162","6/30/18",1,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","乳熟期","LC3","Coccinellidae",2018-06-30,181
"1163","6/30/18",1,"半翅目","大眼長椿科","掠食者","","乳熟期","LC3","Geocoridae",2018-06-30,181
"1164","6/30/18",1,"半翅目","花椿科","掠食者","","乳熟期","LC3","Anthocoridae",2018-06-30,181
"1165","4/2/18",2,"鞘翅目","金花蟲科","植食者","","分糵期","LC3","Chrysomelidae",2018-04-02,92
"1166","4/20/18",1,"鞘翅目","金龜子科","植食者","","分糵盛期","LC3","Scarabaeidae)",2018-04-20,110
"1167","6/30/18",2,"直翅目","蟋蟀科","植食者","","乳熟期","LC3","Gryllidae",2018-06-30,181
"1168","4/2/18",1,"半翅目","稻蝨科","稻害者","白背飛蝨","分糵期","LC3","Delphacidae",2018-04-02,92
"1169","4/2/18",1,"半翅目","蚜科","稻害者","","分糵期","LC3","Aphididae",2018-04-02,92
"1170","4/20/18",6,"半翅目","稻蝨科","稻害者","白背飛蝨","分糵盛期","LC3","Delphacidae",2018-04-20,110
"1171","4/20/18",6,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","分糵盛期","LC3","Cicadellidae",2018-04-20,110
"1172","4/20/18",1,"半翅目","蛛緣椿科","稻害者","","分糵盛期","LC3","Alydidae",2018-04-20,110
"1173","4/20/18",2,"纓翅目","管薊馬科","稻害者","","分糵盛期","LC3","Phlaeothripidae",2018-04-20,110
"1174","5/3/18",1,"半翅目","稻蝨科","稻害者","白背飛蝨","分糵盛期","LC3","Delphacidae",2018-05-03,123
"1175","5/18/18",5,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","LC3","Delphacidae",2018-05-18,138
"1176","5/18/18",7,"半翅目","稻蝨科","稻害者","斑飛蝨","孕穗期","LC3","Delphacidae",2018-05-18,138
"1177","6/2/18",5,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","LC3","Delphacidae",2018-06-02,153
"1178","6/2/18",4,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","孕穗期","LC3","Cicadellidae",2018-06-02,153
"1179","6/2/18",1,"半翅目","稻蝨科","稻害者","斑飛蝨","孕穗期","LC3","Delphacidae",2018-06-02,153
"1180","6/2/18",3,"半翅目","葉蟬科","稻害者","電光葉蟬","孕穗期","LC3","Cicadellidae",2018-06-02,153
"1181","6/2/18",1,"半翅目","蔓椿科","稻害者","","孕穗期","LC3","Pentatomidae",2018-06-02,153
"1182","6/16/18",57,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","LC3","Delphacidae",2018-06-16,167
"1183","6/16/18",38,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","孕穗期","LC3","Cicadellidae",2018-06-16,167
"1184","6/16/18",8,"半翅目","稻蝨科","稻害者","斑飛蝨","孕穗期","LC3","Delphacidae",2018-06-16,167
"1185","6/30/18",232,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","乳熟期","LC3","Cicadellidae",2018-06-30,181
"1186","6/30/18",4,"半翅目","稻蝨科","稻害者","斑飛蝨","乳熟期","LC3","Delphacidae",2018-06-30,181
"1187","6/30/18",7,"半翅目","葉蟬科","稻害者","電光葉蟬","乳熟期","LC3","Cicadellidae",2018-06-30,181
"1188","6/30/18",8,"半翅目","蔓椿科","稻害者","","乳熟期","LC3","Pentatomidae",2018-06-30,181
"1189","6/30/18",1,"鱗翅目","螟蛾科","稻害者","","乳熟期","LC3","Pyralidae",2018-06-30,181
"1190","4/20/18",1,"膜翅目","金小蜂科","擬寄生者","trichomalopsis","分糵盛期","LC3","Pteromalidae",2018-04-20,110
"1191","4/20/18",1,"膜翅目","釉小蜂科","擬寄生者","","分糵盛期","LC3","Eulophidae",2018-04-20,110
"1192","5/3/18",1,"膜翅目","金小蜂科","擬寄生者","trichomalopsis","分糵盛期","LC3","Pteromalidae",2018-05-03,123
"1193","5/18/18",1,"膜翅目","緣腹細蜂科","擬寄生者","","孕穗期","LC3","Scelionidae",2018-05-18,138
"1194","6/16/18",1,"膜翅目","姬蜂科","擬寄生者","","乳熟期","LC3","Ichneumonidae",2018-06-16,167
"1195","6/30/18",1,"膜翅目","姬蜂科","擬寄生者","","乳熟期","LC3","Ichneumonidae",2018-06-30,181
"1196","6/30/18",1,"膜翅目","姬蜂科","擬寄生者","","乳熟期","LC3","Ichneumonidae",2018-06-30,181
"1197","6/30/18",2,"膜翅目","緣腹細蜂科","擬寄生者","","乳熟期","LC3","Scelionidae",2018-06-30,181
"1198","6/30/18",4,"雙翅目","頭蠅科","擬寄生者","","乳熟期","LC3","Pipunculidae",2018-06-30,181
"1205","6/30/18",2,"雙翅目","稈蠅科","掠食者","Anatrichus","乳熟期","SO1","Chloropidae",2018-06-30,181
"1206","4/20/18",1,"雙翅目","長足虻科","掠食者","Medetera","分糵盛期","SO1","Dolichopodidae",2018-04-20,110
"1207","6/30/18",1,"膜翅目","小繭蜂科","擬寄生者","opius","乳熟期","SO1","Braconidae",2018-06-30,181
"1208","4/20/18",3793,"雙翅目","渚蠅科","中性物種","Psilopa","分糵盛期","SO1","Ephydridae",2018-04-20,110
"1209","5/3/18",2,"雙翅目","渚蠅科","中性物種","Psilopa","分糵盛期","SO1","Ephydridae",2018-05-03,123
"1210","4/20/18",1,"雙翅目","大蚊科","掠食者","Tipula","分糵盛期","SO1","Tipulidae",2018-04-20,110
"1211","6/16/18",4,"半翅目","花椿科","掠食者","小黑花椿象","孕穗期","SO1","Anthocoridae",2018-06-16,167
"1212","4/20/18",1,"蜘蛛目","長腳蛛科","掠食者","方網長腳蛛","分糵盛期","SO1","Tetragnathidae",2018-04-20,110
"1213","6/2/18",1,"雙翅目","蠓科","掠食者","尼蠓","孕穗期","SO1","Ceratopogonidae",2018-06-02,153
"1214","4/2/18",1,"雙翅目","蠓科","掠食者","尼蠓","成活期","SO1","Ceratopogonidae",2018-04-02,92
"1215","5/3/18",1,"半翅目","飛蝨科","稻害者","白背飛蝨","分糵盛期","SO1","Cixiidae",2018-05-03,123
"1216","5/18/18",3,"半翅目","稻蝨科","稻害者","白背飛蝨","分糵盛期","SO1","Delphacidae",2018-05-18,138
"1217","6/2/18",4,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","SO1","Delphacidae",2018-06-02,153
"1218","6/30/18",5,"半翅目","稻蝨科","稻害者","白背飛蝨","乳熟期","SO1","Delphacidae",2018-06-30,181
"1219","4/20/18",12,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵盛期","SO1","Chironomidae",2018-04-20,110
"1220","6/2/18",1,"雙翅目","搖蚊科","中性物種","池畔搖蚊","孕穗期","SO1","Chironomidae",2018-06-02,153
"1221","6/16/18",2,"雙翅目","搖蚊科","中性物種","池畔搖蚊","孕穗期","SO1","Chironomidae",2018-06-16,167
"1222","4/20/18",7,"雙翅目","搖蚊科","中性物種","克利搖蚊","分糵盛期","SO1","Chironomidae",2018-04-20,110
"1223","5/18/18",4,"雙翅目","搖蚊科","中性物種","克利搖蚊","分糵盛期","SO1","Chironomidae",2018-05-18,138
"1224","6/2/18",1,"雙翅目","搖蚊科","中性物種","克利搖蚊","孕穗期","SO1","Chironomidae",2018-06-02,153
"1225","6/30/18",3,"雙翅目","搖蚊科","中性物種","克利搖蚊","乳熟期","SO1","Chironomidae",2018-06-30,181
"1226","5/18/18",3,"雙翅目","沼蠅科","中性物種","長角沼蠅","分糵盛期","SO1","Sciomyzidae",2018-05-18,138
"1227","6/2/18",5,"雙翅目","沼蠅科","中性物種","長角沼蠅","孕穗期","SO1","Sciomyzidae",2018-06-02,153
"1228","6/16/18",1,"雙翅目","沼蠅科","中性物種","長角沼蠅","孕穗期","SO1","Sciomyzidae",2018-06-16,167
"1229","5/18/18",2,"蜻蛉目","細蟌科","掠食者","青紋細蟌","分糵盛期","SO1","Coenagrionidae",2018-05-18,138
"1230","6/30/18",8,"半翅目","椿科","稻害者","南方綠椿象","乳熟期","SO1","Pentatomidae",2018-06-30,181
"1231","6/16/18",1,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","孕穗期","SO1","Cicadellidae",2018-06-16,167
"1232","6/30/18",1,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","乳熟期","SO1","Cicadellidae",2018-06-30,181
"1233","5/18/18",9,"半翅目","稻蝨科","稻害者","斑飛蝨","分糵盛期","SO1","Delphacidae",2018-05-18,138
"1234","6/2/18",2,"半翅目","稻蝨科","稻害者","斑飛蝨","孕穗期","SO1","Delphacidae",2018-06-02,153
"1235","6/16/18",5,"半翅目","稻蝨科","稻害者","斑飛蝨","孕穗期","SO1","Delphacidae",2018-06-16,167
"1236","6/30/18",13,"半翅目","稻蝨科","稻害者","斑飛蝨","乳熟期","SO1","Delphacidae",2018-06-30,181
"1237","6/30/18",1,"半翅目","蔓椿科","稻害者","稻赤蔓椿","乳熟期","SO1","Pentatomidae",2018-06-30,181
"1238","6/30/18",1,"半翅目","緣椿科","稻害者","稻刺緣椿","乳熟期","SO1","Coreidae",2018-06-30,181
"1239","6/30/18",4,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","乳熟期","SO1","Coccinellidae",2018-06-30,181
"1240","6/16/18",1,"雙翅目","瓢蟲科","掠食者","橙瓢蟲","孕穗期","SO1","Coccinellidae",2018-06-16,167
"1241","5/3/18",1,"雙翅目","渚蠅科","掠食者","螳水蠅","分糵盛期","SO1","Ephydridae",2018-05-03,123
"1242","4/2/18",4,"雙翅目","搖蚊科","中性物種","隱搖蚊","成活期","SO1","Chironomidae",2018-04-02,92
"1243","4/20/18",687,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵盛期","SO1","Chironomidae",2018-04-20,110
"1244","5/18/18",1,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵盛期","SO1","Chironomidae",2018-05-18,138
"1245","6/2/18",2,"雙翅目","搖蚊科","中性物種","隱搖蚊","孕穗期","SO1","Chironomidae",2018-06-02,153
"1246","5/18/18",12,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","分糵盛期","SO1","Chironomidae",2018-05-18,138
"1247","6/30/18",2,"雙翅目","沼蠅科","掠食者","","乳熟期","SO1","Sciomyzidae",2018-06-30,181
"1248","5/18/18",3,"雙翅目","花蠅科","中性物種","","分糵盛期","SO1","Anthomyiidae",2018-05-18,138
"1249","6/2/18",1,"蜘蛛目","金蛛科","掠食者","","孕穗期","SO1","Araneidae",2018-06-02,153
"1250","6/30/18",2,"蜘蛛目","金蛛科","掠食者","","乳熟期","SO1","Araneidae",2018-06-30,181
"1251","5/18/18",1,"雙翅目","長足虻科","掠食者","","分糵盛期","SO1","Dolichopodidae",2018-05-18,138
"1252","6/16/18",1,"雙翅目","長足虻科","掠食者","","孕穗期","SO1","Dolichopodidae",2018-06-16,167
"1253","5/18/18",1,"蜘蛛目","長腳蛛科","掠食者","","分糵盛期","SO1","Tetragnathidae",2018-05-18,138
"1254","5/18/18",1,"蜘蛛目","紅螯蛛科","掠食者","","分糵盛期","SO1","Cheiracanthiidae",2018-05-18,138
"1255","6/2/18",1,"蜘蛛目","紅螯蛛科","掠食者","","孕穗期","SO1","Cheiracanthiidae",2018-06-02,153
"1256","6/30/18",1,"蜘蛛目","紅螯蛛科","掠食者","","乳熟期","SO1","Cheiracanthiidae",2018-06-30,181
"1257","6/30/18",1,"膜翅目","姬蜂科","擬寄生者","","乳熟期","SO1","Ichneumonidae",2018-06-30,181
"1258","5/3/18",2,"雙翅目","家蠅科","中性物種","","分糵盛期","SO1","Muscidae",2018-05-03,123
"1259","5/18/18",1,"雙翅目","蚊科","中性物種","","分糵盛期","SO1","Culicidae",2018-05-18,138
"1260","5/3/18",1,"雙翅目","寄蠅科","擬寄生者","","分糵盛期","SO1","Tachinidae",2018-05-03,123
"1261","5/18/18",1,"雙翅目","寄蠅科","擬寄生者","","分糵盛期","SO1","Tachinidae",2018-05-18,138
"1262","5/18/18",2,"雙翅目","渚蠅科","中性物種","","分糵盛期","SO1","Ephydridae",2018-05-18,138
"1263","5/18/18",3,"雙翅目","渚蠅科","中性物種","","分糵盛期","SO1","Ephydridae",2018-05-18,138
"1264","6/16/18",1,"雙翅目","渚蠅科","中性物種","","孕穗期","SO1","Ephydridae",2018-06-16,167
"1265","6/30/18",1,"雙翅目","渚蠅科","中性物種","","乳熟期","SO1","Ephydridae",2018-06-30,181
"1266","6/16/18",1,"雙翅目","稈蠅科","中性物種","","孕穗期","SO1","Chloropidae",2018-06-16,167
"1267","6/30/18",4,"雙翅目","稈蠅科","中性物種","","乳熟期","SO1","Chloropidae",2018-06-30,181
"1268","6/30/18",1,"鞘翅目","隱翅蟲科","擬寄生者","","乳熟期","SO1","Staphylinidae",2018-06-30,181
"1269","6/30/18",2,"蜘蛛目","蟹蛛科","掠食者","","乳熟期","SO1","Thomisidae",2018-06-30,181
"1270","5/18/18",5,"雙翅目","蠓科","掠食者","","分糵盛期","SO1","Ceratopogonidae",2018-05-18,138
"1271","6/30/18",3,"雙翅目","蠓科","掠食者","","乳熟期","SO1","Ceratopogonidae",2018-06-30,181
"1273","4/2/18",1,"雙翅目","桿蠅科","掠食者","Anatrichus","分糵盛期","SC1","Chloropidae",2018-04-02,92
"1274","5/18/18",1,"雙翅目","稈蠅科","掠食者","Anatrichus","孕穗期","SC1","Chloropidae",2018-05-18,138
"1275","6/30/18",12,"雙翅目","稈蠅科","掠食者","Anatrichus","乳熟期","SC1","Chloropidae",2018-06-30,181
"1276","6/30/18",1,"膜翅目","小繭蜂科","擬寄生者","cotesia","乳熟期","SC1","Braconidae",2018-06-30,181
"1277","4/20/18",1,"雙翅目","渚蠅科","中性物種","notiphila","分糵盛期","SC1","Ephydridae",2018-04-20,110
"1278","4/2/18",36,"雙翅目","渚蠅科","中性物種","Psilopa","分糵盛期","SC1","Ephydridae",2018-04-02,92
"1279","4/20/18",6,"雙翅目","渚蠅科","中性物種","Psilopa","分糵盛期","SC1","Ephydridae",2018-04-20,110
"1280","4/20/18",1,"半翅目","盲椿科","掠食者","Tytthus chinensis","分糵盛期","SC1","Miridae",2018-04-20,110
"1281","4/20/18",1,"蜘蛛目","長腳蛛科","掠食者","方網長腳蛛","分糵盛期","SC1","Tetragnathidae",2018-04-20,110
"1282","4/20/18",1,"蜘蛛目","長腳蛛科","掠食者","日本長腳蛛","分糵盛期","SC1","Tetragnathidae",2018-04-20,110
"1283","4/20/18",4,"半翅目","稻蝨科","稻害者","白背飛蝨","分糵盛期","SC1","Delphacidae",2018-04-20,110
"1284","5/18/18",3,"半翅目","稻蝨科","稻害者","白背飛蝨","孕穗期","SC1","Delphacidae",2018-05-18,138
"1285","6/16/18",5,"半翅目","稻蝨科","稻害者","白背飛蝨","乳熟期","SC1","Delphacidae",2018-06-16,167
"1286","6/30/18",10,"半翅目","稻蝨科","稻害者","白背飛蝨","乳熟期","SC1","Delphacidae",2018-06-30,181
"1287","4/2/18",22,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵盛期","SC1","Chironomidae",2018-04-02,92
"1288","4/20/18",503,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵盛期","SC1","Chironomidae",2018-04-20,110
"1289","5/3/18",1,"雙翅目","搖蚊科","中性物種","池畔搖蚊","分糵盛期","SC1","Chironomidae",2018-05-03,123
"1290","5/18/18",3,"雙翅目","搖蚊科","中性物種","池畔搖蚊","孕穗期","SC1","Chironomidae",2018-05-18,138
"1291","4/2/18",1,"雙翅目","搖蚊科","中性物種","克利搖蚊","分糵盛期","SC1","Chironomidae",2018-04-02,92
"1292","4/20/18",10,"雙翅目","搖蚊科","中性物種","克利搖蚊","分糵盛期","SC1","Chironomidae",2018-04-20,110
"1293","6/30/18",4,"雙翅目","搖蚊科","中性物種","克利搖蚊","乳熟期","SC1","Chironomidae",2018-06-30,181
"1294","6/16/18",1,"雙翅目","渚蠅科","掠食者","泥渚蠅","乳熟期","SC1","Ephydridae",2018-06-16,167
"1295","4/20/18",1,"膜翅目","蟻科","掠食者","花居單家蟻","分糵盛期","SC1","Formicidae",2018-04-20,110
"1296","5/3/18",2,"雙翅目","沼蠅科","中性物種","長角沼蠅","分糵盛期","SC1","Sciomyzidae",2018-05-03,123
"1297","5/18/18",1,"雙翅目","沼蠅科","中性物種","長角沼蠅","孕穗期","SC1","Sciomyzidae",2018-05-18,138
"1298","6/2/18",1,"雙翅目","沼蠅科","中性物種","長角沼蠅","孕穗期","SC1","Sciomyzidae",2018-06-02,153
"1299","6/16/18",1,"雙翅目","沼蠅科","中性物種","長角沼蠅","乳熟期","SC1","Sciomyzidae",2018-06-16,167
"1300","6/30/18",3,"雙翅目","沼蠅科","中性物種","長角沼蠅","乳熟期","SC1","Sciomyzidae",2018-06-30,181
"1301","6/2/18",1,"蜻蛉目","細蟌科","掠食者","青紋細蟌","孕穗期","SC1","Coenagrionidae",2018-06-02,153
"1302","6/16/18",1,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","乳熟期","SC1","Cicadellidae",2018-06-16,167
"1303","6/30/18",2,"半翅目","葉蟬科","稻害者","偽黑尾葉蟬","乳熟期","SC1","Cicadellidae",2018-06-30,181
"1304","6/2/18",1,"鱗翅目","蛺蝶科","稻害者","淡色樹蔭蝶","孕穗期","SC1","Nymphalidae",2018-06-02,153
"1305","6/30/18",1,"膜翅目","緣腹細蜂科","擬寄生者","粒卵蜂","乳熟期","SC1","Scelionidae",2018-06-30,181
"1306","6/2/18",3,"半翅目","稻蝨科","稻害者","斑飛蝨","孕穗期","SC1","Delphacidae",2018-06-02,153
"1307","6/16/18",9,"半翅目","稻蝨科","稻害者","斑飛蝨","乳熟期","SC1","Delphacidae",2018-06-16,167
"1308","6/30/18",4,"半翅目","稻蝨科","稻害者","斑飛蝨","乳熟期","SC1","Delphacidae",2018-06-30,181
"1309","5/18/18",1,"蜘蛛目","長腳蛛科","掠食者","華麗長腳蛛","孕穗期","SC1","Tetragnathidae",2018-05-18,138
"1310","5/18/18",1,"半翅目","葉蟬科","稻害者","黑唇斑葉蟬","孕穗期","SC1","Cicadellidae",2018-05-18,138
"1311","5/18/18",1,"蜘蛛目","長腳蛛科","掠食者","綠鱗長腳蛛","孕穗期","SC1","Tetragnathidae",2018-05-18,138
"1312","6/2/18",1,"纓翅目","管薊馬科","稻害者","稻管薊馬","孕穗期","SC1","Phlaeothripidae",2018-06-02,153
"1313","4/20/18",2,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","分糵盛期","SC1","Coccinellidae",2018-04-20,110
"1314","6/2/18",1,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","孕穗期","SC1","Coccinellidae",2018-06-02,153
"1315","6/16/18",1,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","乳熟期","SC1","Coccinellidae",2018-06-16,167
"1316","6/30/18",3,"鞘翅目","瓢蟲科","掠食者","橙瓢蟲","乳熟期","SC1","Coccinellidae",2018-06-30,181
"1317","5/3/18",2,"雙翅目","渚蠅科","掠食者","螳水蠅","分糵盛期","SC1","Ephydridae",2018-05-03,123
"1318","5/18/18",1,"雙翅目","渚蠅科","掠食者","螳水蠅","孕穗期","SC1","Ephydridae",2018-05-18,138
"1319","4/2/18",248,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵盛期","SC1","Chironomidae",2018-04-02,92
"1320","4/20/18",250,"雙翅目","搖蚊科","中性物種","隱搖蚊","分糵盛期","SC1","Chironomidae",2018-04-20,110
"1321","5/18/18",1,"雙翅目","搖蚊科","中性物種","隱搖蚊","孕穗期","SC1","Chironomidae",2018-05-18,138
"1322","4/20/18",27,"雙翅目","搖蚊科","中性物種","鹽埕搖蚊","分糵盛期","SC1","Chironomidae",2018-04-20,110
"1323","6/2/18",1,"雙翅目","大附蠅科","中性物種","","孕穗期","SC1","Sphaeroceridae",2018-06-02,153
"1324","6/30/18",2,"膜翅目","小繭蜂科","擬寄生者","","乳熟期","SC1","Braconidae",2018-06-30,181
"1325","6/16/18",1,"雙翅目","日蠅科","中性物種","","乳熟期","SC1","Heleomyzidae",2018-06-16,167
"1326","6/30/18",1,"雙翅目","日蠅科","中性物種","","乳熟期","SC1","Heleomyzidae",2018-06-30,181
"1327","6/2/18",2,"鞘翅目","步行蟲科","掠食者","","孕穗期","SC1","Carabidae",2018-06-02,153
"1328","5/3/18",1,"雙翅目","果實蠅科","中性物種","","分糵盛期","SC1","Tephritidae",2018-05-03,123
"1329","6/16/18",1,"半翅目","盲椿科","掠食者","","乳熟期","SC1","Miridae",2018-06-16,167
"1330","6/2/18",2,"膜翅目","金小蜂科","擬寄生者","","孕穗期","SC1","Pteromalidae",2018-06-02,153
"1331","4/20/18",1,"蜘蛛目","金蛛科","掠食者","","分糵盛期","SC1","Araneidae",2018-04-20,110
"1332","6/30/18",2,"蜘蛛目","金蛛科","掠食者","","乳熟期","SC1","Araneidae",2018-06-30,181
"1333","5/18/18",3,"雙翅目","長足虻科","掠食者","","孕穗期","SC1","Dolichopodidae",2018-05-18,138
"1334","6/2/18",2,"雙翅目","長足虻科","掠食者","","孕穗期","SC1","Dolichopodidae",2018-06-02,153
"1335","6/16/18",1,"雙翅目","長足虻科","掠食者","","乳熟期","SC1","Dolichopodidae",2018-06-16,167
"1336","6/30/18",1,"雙翅目","長足虻科","掠食者","","乳熟期","SC1","Dolichopodidae",2018-06-30,181
"1337","6/2/18",1,"膜翅目","扁股小蜂科","擬寄生者","","孕穗期","SC1","Elasmidae",2018-06-02,153
"1338","4/20/18",1,"膜翅目","姬蜂科","擬寄生者","","分糵盛期","SC1","Ichneumonidae",2018-04-20,110
"1339","5/3/18",1,"膜翅目","姬蜂科","擬寄生者","","分糵盛期","SC1","Ichneumonidae",2018-05-03,123
"1340","6/30/18",2,"膜翅目","姬蜂科","擬寄生者","","乳熟期","SC1","Ichneumonidae",2018-06-30,181
"1341","6/30/18",2,"雙翅目","蚊科","中性物種","","乳熟期","SC1","Culicidae",2018-06-30,181
"1342","5/18/18",1,"雙翅目","渚蠅科","中性物種","","孕穗期","SC1","Ephydridae",2018-05-18,138
"1343","6/2/18",1,"雙翅目","渚蠅科","中性物種","","孕穗期","SC1","Ephydridae",2018-06-02,153
"1344","6/30/18",4,"雙翅目","渚蠅科","中性物種","","乳熟期","SC1","Ephydridae",2018-06-30,181
"1345","5/18/18",2,"雙翅目","稈蠅科","中性物種","","孕穗期","SC1","Chloropidae",2018-05-18,138
"1346","6/2/18",3,"雙翅目","稈蠅科","中性物種","","孕穗期","SC1","Chloropidae",2018-06-02,153
"1347","6/16/18",4,"雙翅目","稈蠅科","中性物種","","乳熟期","SC1","Chloropidae",2018-06-16,167
"1348","6/30/18",11,"雙翅目","稈蠅科","中性物種","","乳熟期","SC1","Chloropidae",2018-06-30,181
"1349","5/18/18",1,"膜翅目","釉小蜂科","擬寄生者","","孕穗期","SC1","Eulophidae",2018-05-18,138
"1350","6/2/18",1,"膜翅目","釉小蜂科","擬寄生者","","孕穗期","SC1","Eulophidae",2018-06-02,153
"1351","6/16/18",1,"膜翅目","繭蜂科","擬寄生者","","乳熟期","SC1","Braconidae",2018-06-16,167
"1352","6/30/18",1,"膜翅目","蟻科","中性物種","","乳熟期","SC1","Formicidae",2018-06-30,181
"1353","6/16/18",1,"雙翅目","麗蠅科","中性物種","","乳熟期","SC1","Calliphoridae",2018-06-16,167
