Farm,Stage,Family.ID,Count,Guild,Guild2,Date,Order,Family,family_english,Guild.C,Genus,stage.C,julian_date
LO1,Flowering,Sci,4,Neutral,Detritivores,20180616,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,孕穗期,167
LO1,Flowering,Cic,16,Rice.Herbivore,Rice.herb,20180616,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,孕穗期,167
LO1,Flowering,Del,30,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,孕穗期,167
LO1,Flowering,Pen,4,Rice.Herbivore,Rice.herb,20180616,半翅目,蔓椿科,Pentatomidae,稻害者,稻赤蔓椿,孕穗期,167
LO1,Flowering,Coc,2,Predator,Predators,20180616,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,孕穗期,167
LO1,Flowering,Ara,1,Predator,Predators,20180616,蜘蛛目,紅螯蛛科,Cheiracanthiidae,掠食者,,孕穗期,167
LO1,Flowering,Cry,1,Predator,Predators,20180616,脈翅目,草蛉科,Chrysopidae,掠食者,,孕穗期,167
LO1,Flowering,Cul,2,Neutral,Detritivores,20180616,雙翅目,蚊科,Culicidae,中性物種,,孕穗期,167
LO1,Flowering,Eph,2,Neutral,Detritivores,20180616,雙翅目,渚蠅科,Ephydridae,中性物種,,孕穗期,167
LO1,Flowering,Chl,1,Neutral,Detritivores,20180616,雙翅目,稈蠅科,Chloropidae,中性物種,,孕穗期,167
LO1,Flowering,Enc,1,Parasitoid,Parasitoid,20180616,膜翅目,跳小蜂科,Encyrtidae,擬寄生者,,孕穗期,167
LO1,Flowering,Ara,1,Predator,Predators,20180616,蜘蛛目,蟹蛛科,Thomisidae,掠食者,,孕穗期,167
LO2,Ripening,Chi,1,Neutral,Detritivores,20180616,雙翅目,搖蚊科,Chironomidae,中性物種,池畔搖蚊,乳熟期,167
LO2,Ripening,Chi,3,Neutral,Detritivores,20180616,雙翅目,搖蚊科,Chironomidae,中性物種,克利搖蚊,乳熟期,167
LO2,Ripening,Sci,4,Neutral,Detritivores,20180616,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,乳熟期,167
LO2,Ripening,Tep,1,Neutral,Detritivores,20180616,雙翅目,果實蠅科,Tephritidae,中性物種,,乳熟期,167
LO2,Ripening,Ant,3,Predator,Predators,20180616,半翅目,花椿科,Anthocoridae,掠食者,,乳熟期,167
LO2,Ripening,Pte,1,Parasitoid,Parasitoid,20180616,膜翅目,金小蜂科,Pteromalidae,擬寄生者,,乳熟期,167
LO2,Ripening,Cic,17,Rice.Herbivore,Rice.herb,20180616,半翅目,葉蟬科,Cicadellidae,稻害者,,乳熟期,167
LO2,Ripening,Del,98,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,,乳熟期,167
LO2,Ripening,Sce,1,Parasitoid,Parasitoid,20180616,膜翅目,緣腹細蜂科,Scelionidae,擬寄生者,,乳熟期,167
LO2,Ripening,Pip,1,Parasitoid,Parasitoid,20180616,雙翅目,頭蠅科,Pipunculidae,擬寄生者,,乳熟期,167
LO2,Ripening,For,1,Predator,Predators,20180616,膜翅目,蟻科,Formicidae,掠食者,,乳熟期,167
LO2,Ripening,Dry,1,Parasitoid,Parasitoid,20180616,膜翅目,鐮蜂科,Dryinidae,擬寄生者,,乳熟期,167
LO3,Ripening,Del,3,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,乳熟期,167
LO3,Ripening,Sci,1,Neutral,Detritivores,20180616,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,乳熟期,167
LO3,Ripening,Cic,6,Rice.Herbivore,Rice.herb,20180616,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,乳熟期,167
LO3,Ripening,Del,5,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,乳熟期,167
LO3,Ripening,Pen,5,Rice.Herbivore,Rice.herb,20180616,半翅目,蔓椿科,Pentatomidae,稻害者,稻赤蔓椿,乳熟期,167
LO3,Ripening,Coc,2,Predator,Predators,20180616,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,乳熟期,167
LO3,Ripening,Dol,2,Predator,Predators,20180616,雙翅目,長足虻科,Dolichopodidae,掠食者,,乳熟期,167
LO3,Ripening,Pip,1,Parasitoid,Parasitoid,20180616,雙翅目,頭蠅科,Pipunculidae,擬寄生者,,乳熟期,167
LC1,Ripening,Nit,2,Neutral,Detritivores,20180616,鞘翅目,出尾蟲科,Nitidulidae,中性物種,,乳熟期,167
LC1,Ripening,Sci,2,Neutral,Detritivores,20180616,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,乳熟期,167
LC1,Ripening,Eph,1,Neutral,Detritivores,20180616,雙翅目,渚蠅科,Ephydridae,中性物種,,乳熟期,167
LC1,Ripening,Chl,1,Neutral,Detritivores,20180616,雙翅目,稈蠅科,Chloropidae,中性物種,,乳熟期,167
LC1,Ripening,Cer,6,Neutral,Detritivores,20180616,雙翅目,蠓科,Ceratopogonidae,中性物種,,乳熟期,167
LC1,Ripening,Mir,1,Predator,Predators,20180616,半翅目,盲椿科,Miridae,掠食者,,乳熟期,167
LC1,Ripening,Dol,1,Predator,Predators,20180616,雙翅目,長足虻科,Dolichopodidae,掠食者,,乳熟期,167
LC1,Ripening,Cic,23,Rice.Herbivore,Rice.herb,20180616,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,乳熟期,167
LC1,Ripening,Cic,3,Rice.Herbivore,Rice.herb,20180616,半翅目,葉蟬科,Cicadellidae,稻害者,黑條黑尾葉蟬,乳熟期,167
LC1,Ripening,Del,2,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,乳熟期,167
LC1,Ripening,Del,35,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,乳熟期,167
LC3,Flowering,Eph,1,Neutral,Detritivores,20180616,雙翅目,渚蠅科,Ephydridae,中性物種,,孕穗期,167
LC3,Flowering,Coc,10,Predator,Predators,20180616,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,孕穗期,167
LC3,Flowering,Dol,8,Predator,Predators,20180616,雙翅目,長足虻科,Dolichopodidae,掠食者,,孕穗期,167
LC3,Flowering,Ara,1,Predator,Predators,20180616,蜘蛛目,蟹蛛科,Thomisidae,掠食者,,孕穗期,167
LC3,Flowering,Del,57,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,孕穗期,167
LC3,Flowering,Cic,38,Rice.Herbivore,Rice.herb,20180616,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,孕穗期,167
LC3,Flowering,Del,8,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,孕穗期,167
LC3,Ripening,Ich,1,Parasitoid,Parasitoid,20180616,膜翅目,姬蜂科,Ichneumonidae,擬寄生者,,乳熟期,167
SO1,Flowering,Ant,4,Predator,Predators,20180616,半翅目,花椿科,Anthocoridae,掠食者,小黑花椿象,孕穗期,167
SO1,Flowering,Chi,2,Neutral,Detritivores,20180616,雙翅目,搖蚊科,Chironomidae,中性物種,池畔搖蚊,孕穗期,167
SO1,Flowering,Sci,1,Neutral,Detritivores,20180616,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,孕穗期,167
SO1,Flowering,Cic,1,Rice.Herbivore,Rice.herb,20180616,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,孕穗期,167
SO1,Flowering,Del,5,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,孕穗期,167
SO1,Flowering,Coc,1,Predator,Predators,20180616,雙翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,孕穗期,167
SO1,Flowering,Dol,1,Predator,Predators,20180616,雙翅目,長足虻科,Dolichopodidae,掠食者,,孕穗期,167
SO1,Flowering,Eph,1,Neutral,Detritivores,20180616,雙翅目,渚蠅科,Ephydridae,中性物種,,孕穗期,167
SO1,Flowering,Chl,1,Neutral,Detritivores,20180616,雙翅目,稈蠅科,Chloropidae,中性物種,,孕穗期,167
SC1,Ripening,Del,5,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,白背飛蝨,乳熟期,167
SC1,Ripening,Eph,1,Predator,Predators,20180616,雙翅目,渚蠅科,Ephydridae,掠食者,泥渚蠅,乳熟期,167
SC1,Ripening,Sci,1,Neutral,Detritivores,20180616,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,乳熟期,167
SC1,Ripening,Cic,1,Rice.Herbivore,Rice.herb,20180616,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,乳熟期,167
SC1,Ripening,Del,9,Rice.Herbivore,Rice.herb,20180616,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,乳熟期,167
SC1,Ripening,Coc,1,Predator,Predators,20180616,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,乳熟期,167
SC1,Ripening,Mir,1,Predator,Predators,20180616,半翅目,盲椿科,Miridae,掠食者,,乳熟期,167
SC1,Ripening,Dol,1,Predator,Predators,20180616,雙翅目,長足虻科,Dolichopodidae,掠食者,,乳熟期,167
SC1,Ripening,Chl,4,Neutral,Detritivores,20180616,雙翅目,稈蠅科,Chloropidae,中性物種,,乳熟期,167
SC1,Ripening,Bra,1,Parasitoid,Parasitoid,20180616,膜翅目,繭蜂科,Braconidae,擬寄生者,,乳熟期,167
SC1,Ripening,Cal,1,Neutral,Detritivores,20180616,雙翅目,麗蠅科,Calliphoridae,中性物種,,乳熟期,167
MO2,Ripening,Ttt,1,Herbivore,Tour.herb,20180616,直翅目,螽斯科,Tettigoniidae,植食者,,乳熟期,167
MO3,Tillering,Ttt,2,Herbivore,Tour.herb,20180616,直翅目,螽斯科,Tettigoniidae,植食者,,分?盛期,167
MC1,Ripening,Trc,1,Parasitoid,Parasitoid,20180616,膜翅目,赤眼蜂科,Trichogrammatidae,擬寄生者,ste,乳熟期,167
LO2,Ripening,Hel,2,Neutral,Detritivores,20180630,雙翅目,日蠅科,Heleomyzidae,中性物種,,乳熟期,181
LO2,Ripening,Bib,1,Neutral,Detritivores,20180630,雙翅目,毛蚋科,Bibionidae,中性物種,,乳熟期,181
LO2,Ripening,Sct,1,Neutral,Detritivores,20180630,雙翅目,糞蠅科,Scathophagidae,中性物種,,乳熟期,181
LC1,Ripening,Hel,1,Neutral,Detritivores,20180630,雙翅目,日蠅科,Heleomyzidae,中性物種,,乳熟期,181
SC1,Ripening,Hel,1,Neutral,Detritivores,20180630,雙翅目,日蠅科,Heleomyzidae,中性物種,,乳熟期,181
MO3,Ripening,Geo,2,Predator,Predators,20180630,半翅目,大眼長椿科,Geocoridae,掠食者,geocoris,乳熟期,181
MO3,Ripening,Ara,1,Predator,Predators,20180630,蜘蛛目,狼蛛科,Lycosidae,掠食者,,乳熟期,181
MC2,Ripening,Ara,1,Predator,Predators,20180630,蜘蛛目,狼蛛科,Lycosidae,掠食者,,乳熟期,181
LO2,Ripening,Ara,1,Predator,Predators,20180630,蜘蛛目,狼蛛科,Lycosidae,掠食者,,乳熟期,181
LC3,Ripening,Geo,1,Predator,Predators,20180630,半翅目,大眼長椿科,Geocoridae,掠食者,,乳熟期,181
MO3,Ripening,Psp,4,Herbivore,Tour.herb,20180630,半翅目,龜椿科,Plataspidae ,植食者,,乳熟期,181
MC1,Ripening,Scu,3,Herbivore,Tour.herb,20180630,半翅目,盾椿科,Scutelleridae,植食者,,乳熟期,181
MC2,Ripening,Psp,2,Herbivore,Tour.herb,20180630,半翅目,龜椿科,Plataspidae ,植食者,,乳熟期,181
MC3,Ripening,Scu,2,Herbivore,Tour.herb,20180630,半翅目,盾椿科,Scutelleridae,植食者,,乳熟期,181
MO1,Ripening,Chl,3,Predator,Predators,20180630,雙翅目,稈蠅科,Chloropidae,掠食者,Anatrichus,乳熟期,181
MO1,Ripening,Chi,8,Neutral,Detritivores,20180630,雙翅目,搖蚊科,Chironomidae,中性物種,池畔搖蚊,乳熟期,181
MO1,Ripening,Sci,1,Neutral,Detritivores,20180630,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,乳熟期,181
MO1,Ripening,Eph,4,Neutral,Detritivores,20180630,雙翅目,渚蠅科,Ephydridae,中性物種,,乳熟期,181
MO1,Ripening,Chl,40,Neutral,Detritivores,20180630,雙翅目,稈蠅科,Chloropidae,中性物種,,乳熟期,181
MO1,Ripening,SCA,1,Neutral,Detritivores,20180630,雙翅目,黑翅蕈蚋科,Sciaridae,中性物種,,乳熟期,181
MO1,Ripening,Lau,1,Neutral,Detritivores,20180630,雙翅目,縞蠅科,Lauxaniidae,中性物種,,乳熟期,181
MO1,Ripening,Ant,1,Predator,Predators,20180630,半翅目,花椿科,Anthocoridae,掠食者,小黑花椿象,乳熟期,181
MO1,Ripening,Tet,1,Predator,Predators,20180630,蜘蛛目,長腳蛛科,Tetragnathidae,掠食者,爪哇長角蛛,乳熟期,181
MO1,Ripening,Coc,8,Predator,Predators,20180630,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,乳熟期,181
MO1,Ripening,Ara,2,Predator,Predators,20180630,蜘蛛目,金蛛科,Araneidae,掠食者,,乳熟期,181
MO1,Ripening,Ara,3,Predator,Predators,20180630,蜘蛛目,貓蛛科,Oxyopidae,掠食者,,乳熟期,181
MO1,Ripening,Ara,4,Predator,Predators,20180630,蜘蛛目,蟹蛛科,Thomisidae,掠食者,,乳熟期,181
MO1,Ripening,For,1,Predator,Predators,20180630,膜翅目,蟻科,Formicidae,掠食者,,乳熟期,181
MO1,Ripening,Cer,6,Predator,Predators,20180630,雙翅目,蠓科,Ceratopogonidae,掠食者,,乳熟期,181
MO1,Ripening,Pen,4,Herbivore,Tour.herb,20180630,半翅目,椿科,Pentatomidae,植食者,黃斑椿象,乳熟期,181
MO1,Ripening,Chr,1,Herbivore,Tour.herb,20180630,鞘翅目,金花蟲科,Chrysomelidae,植食者,,乳熟期,181
MO1,Ripening,Pyl,1,Rice.Herbivore,Rice.herb,20180630,鱗翅目,螟蛾科,Pyralidae,稻害者,二化螟,乳熟期,181
MO1,Ripening,Acr,2,Rice.Herbivore,Rice.herb,20180630,直翅目,蝗科,Acrididae,稻害者,台灣稻蝗,乳熟期,181
MO1,Ripening,Cic,2,Rice.Herbivore,Rice.herb,20180630,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,乳熟期,181
MO1,Ripening,Del,4,Rice.Herbivore,Rice.herb,20180630,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,乳熟期,181
MO1,Ripening,Pyl,3,Rice.Herbivore,Rice.herb,20180630,鱗翅目,螟蛾科,Pyralidae,稻害者,瘤野螟,乳熟期,181
MO1,Ripening,Pen,4,Rice.Herbivore,Rice.herb,20180630,半翅目,蔓椿科,Pentatomidae,稻害者,稻赤蔓椿,乳熟期,181
MO1,Ripening,Cor,2,Rice.Herbivore,Rice.herb,20180630,半翅目,緣椿科,Coreidae,稻害者,稻刺緣椿,乳熟期,181
MO1,Ripening,Thr,1,Rice.Herbivore,Rice.herb,20180630,纓翅目,薊馬科,Thripidae,稻害者,稻薊馬,乳熟期,181
MO1,Ripening,Eul,1,Parasitoid,Parasitoid,20180630,膜翅目,釉小蜂科,Eulophidae,擬寄生者,pediobius,乳熟期,181
MO1,Ripening,Sce,8,Parasitoid,Parasitoid,20180630,膜翅目,緣腹細蜂科,Scelionidae,擬寄生者,粒卵蜂,乳熟期,181
MO1,Ripening,Pte,1,Parasitoid,Parasitoid,20180630,膜翅目,金小蜂科,Pteromalidae,擬寄生者,,乳熟期,181
MO1,Ripening,Pip,1,Parasitoid,Parasitoid,20180630,雙翅目,頭蠅科,Pipunculidae,擬寄生者,,乳熟期,181
MO3,Ripening,Sci,2,Neutral,Detritivores,20180630,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,乳熟期,181
MO3,Ripening,Ath,1,Neutral,Detritivores,20180630,雙翅目,花蠅科,Anthomyiidae,中性物種,,乳熟期,181
MO3,Ripening,Eph,1,Neutral,Detritivores,20180630,雙翅目,渚蠅科,Ephydridae,中性物種,,乳熟期,181
MO3,Ripening,Chl,1,Neutral,Detritivores,20180630,雙翅目,稈蠅科,Chloropidae,中性物種,,乳熟期,181
MO3,Ripening,Mir,1,Predator,Predators,20180630,半翅目,盲椿科,Miridae,掠食者,Tytthus chinensis,乳熟期,181
MO3,Ripening,Ant,1,Predator,Predators,20180630,半翅目,花椿科,Anthocoridae,掠食者,小黑花椿象,乳熟期,181
MO3,Ripening,Ara,1,Predator,Predators,20180630,蜘蛛目,金蛛科,Araneidae,掠食者,,乳熟期,181
MO3,Ripening,Ara,8,Predator,Predators,20180630,蜘蛛目,貓蛛科,Oxyopidae,掠食者,,乳熟期,181
MO3,Ripening,Red,3,Predator,Predators,20180630,半翅目,獵椿科,Reduviidae,掠食者,,乳熟期,181
MO3,Ripening,For,1,Predator,Predators,20180630,膜翅目,蟻科,Formicidae,掠食者,,乳熟期,181
MO3,Ripening,Ara,2,Predator,Predators,20180630,蜘蛛目,蠅虎科,Salticidae,掠食者,,乳熟期,181
MO3,Ripening,Ter,1,Herbivore,Tour.herb,20180630,直翅目,菱蝗科,Tetrigidae,植食者,,乳熟期,181
MC2,Ripening,Tes,2,Herbivore,Tour.herb,20180630,半翅目,荔椿科,Tessaratomidae,植食者,,乳熟期,181
MC1,Ripening,Ful,1,Rice.Herbivore,Rice.herb,20180630,半翅目,蠟蟬科,Fulgoridae,稻害者,,乳熟期,181
MO3,Ripening,Gry,4,Herbivore,Tour.herb,20180630,直翅目,蟋蟀科,Gryllidae,植食者,,乳熟期,181
MO3,Ripening,Lyg,7,Rice.Herbivore,Rice.herb,20180630,半翅目,長椿科,Lygaeidae,稻害者,隆胸長椿,乳熟期,181
MO3,Ripening,Aly,1,Rice.Herbivore,Rice.herb,20180630,半翅目,蛛緣椿科,Alydidae,稻害者,禾蛛緣椿,乳熟期,181
MO3,Ripening,Pen,2,Rice.Herbivore,Rice.herb,20180630,半翅目,椿科,Pentatomidae,稻害者,黑椿象,乳熟期,181
MO3,Ripening,Cic,1,Rice.Herbivore,Rice.herb,20180630,半翅目,葉蟬科,Cicadellidae,稻害者,白翅褐脈葉蟬,乳熟期,181
MO3,Ripening,Cic,25,Rice.Herbivore,Rice.herb,20180630,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,乳熟期,181
MO3,Ripening,Cic,4,Rice.Herbivore,Rice.herb,20180630,半翅目,葉蟬科,Cicadellidae,稻害者,黑條黑尾葉蟬,乳熟期,181
MO3,Ripening,Del,3,Rice.Herbivore,Rice.herb,20180630,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,乳熟期,181
MO3,Ripening,Del,2,Rice.Herbivore,Rice.herb,20180630,半翅目,稻蝨科,Delphacidae,稻害者,褐飛蝨,乳熟期,181
MO3,Ripening,Cor,2,Rice.Herbivore,Rice.herb,20180630,半翅目,緣椿科,Coreidae,稻害者,稻刺緣椿,乳熟期,181
MO3,Ripening,Acr,2,Rice.Herbivore,Rice.herb,20180630,直翅目,蝗科,Acrididae,稻害者,小稻蝗,乳熟期,181
MO3,Ripening,Pte,1,Parasitoid,Parasitoid,20180630,膜翅目,金小蜂科,Pteromalidae,擬寄生者,,乳熟期,181
MO3,Ripening,Tac,1,Parasitoid,Parasitoid,20180630,雙翅目,寄蠅科,Tachinidae,擬寄生者,,乳熟期,181
MO3,Ripening,Pip,1,Parasitoid,Parasitoid,20180630,雙翅目,頭蠅科,Pipunculidae,擬寄生者,,乳熟期,181
MO3,Ripening,Dry,1,Parasitoid,Parasitoid,20180630,膜翅目,鐮蜂科,Dryinidae,擬寄生者,,乳熟期,181
MO3,Ripening,Myr,2,Parasitoid,Parasitoid,20180630,膜翅目,纓小蜂科,Mymaridae,擬寄生者,ooctonus,乳熟期,181
MO3,Ripening,Myr,1,Parasitoid,Parasitoid,20180630,膜翅目,纓小蜂科,Mymaridae,擬寄生者,,乳熟期,181
MO3,Ripening,Mir,9,Predator,Predators,20180630,半翅目,盲椿科,Miridae,掠食者,,乳熟期,181
MC1,Ripening,Enc,1,Parasitoid,Parasitoid,20180630,膜翅目,小蜂科,Encyrtidae,擬寄生者,brachymeria,乳熟期,181
MC1,Ripening,Bra,6,Parasitoid,Parasitoid,20180630,膜翅目,小繭蜂科,Braconidae,擬寄生者,opius,乳熟期,181
MC1,Ripening,Car,1,Predator,Predators,20180630,鞘翅目,步行蟲科,Carabidae,掠食者,,乳熟期,181
MC1,Ripening,Sci,2,Neutral,Detritivores,20180630,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,乳熟期,181
MC1,Ripening,Tet,1,Predator,Predators,20180630,蜘蛛目,長腳蛛科,Tetragnathidae,掠食者,爪哇長腳蛛,乳熟期,181
MC2,Ripening,Ful,1,Rice.Herbivore,Rice.herb,20180630,半翅目,蠟蟬科,Fulgoridae,稻害者,,乳熟期,181
MC1,Ripening,Cul,1,Neutral,Detritivores,20180630,雙翅目,蚊科,Culicidae,中性物種,,乳熟期,181
MC1,Ripening,Aly,3,Rice.Herbivore,Rice.herb,20180630,半翅目,蛛緣椿科,Alydidae,稻害者,,乳熟期,181
MC1,Ripening,Cur,1,Rice.Herbivore,Rice.herb,20180630,鞘翅目,象鼻蟲科,Curculionidae,稻害者,水稻水象鼻蟲,乳熟期,181
MC1,Ripening,Pen,3,Rice.Herbivore,Rice.herb,20180630,半翅目,椿科,Pentatomidae,稻害者,黑椿象,乳熟期,181
MC1,Ripening,Cic,4,Rice.Herbivore,Rice.herb,20180630,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,乳熟期,181
MC1,Ripening,Del,4,Rice.Herbivore,Rice.herb,20180630,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,乳熟期,181
MC1,Ripening,Del,1,Rice.Herbivore,Rice.herb,20180630,半翅目,稻蝨科,Delphacidae,稻害者,褐飛蝨,乳熟期,181
MC1,Ripening,Cor,2,Rice.Herbivore,Rice.herb,20180630,半翅目,緣椿科,Coreidae,稻害者,稻刺緣椿,乳熟期,181
MC1,Ripening,Pen,2,Rice.Herbivore,Rice.herb,20180630,半翅目,蔓椿科,Pentatomidae,稻害者,稻赤蔓椿,乳熟期,181
MC1,Ripening,Acr,4,Rice.Herbivore,Rice.herb,20180630,直翅目,蝗科,Acrididae,稻害者,小稻蝗,乳熟期,181
MC1,Ripening,Acr,1,Rice.Herbivore,Rice.herb,20180630,直翅目,蝗科,Acrididae,稻害者,台灣稻蝗,乳熟期,181
MC1,Ripening,Coc,3,Predator,Predators,20180630,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,乳熟期,181
MC1,Ripening,Ara,1,Predator,Predators,20180630,蜘蛛目,貓蛛科,Oxyopidae,掠食者,,乳熟期,181
MC1,Ripening,Pip,1,Parasitoid,Parasitoid,20180630,雙翅目,頭蠅科,Pipunculidae,擬寄生者,,乳熟期,181
MC1,Ripening,Ara,1,Predator,Predators,20180630,蜘蛛目,蟹蛛科,Thomisidae,掠食者,,乳熟期,181
MC2,Ripening,Chl,1,Predator,Predators,20180630,雙翅目,桿蠅科,Chloropidae,掠食者,Ana,乳熟期,181
MC2,Ripening,Sci,1,Neutral,Detritivores,20180630,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,乳熟期,181
MC2,Ripening,Cic,140,Rice.Herbivore,Rice.herb,20180630,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,乳熟期,181
MC2,Ripening,Del,2,Rice.Herbivore,Rice.herb,20180630,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,乳熟期,181
MC2,Ripening,Cic,4,Rice.Herbivore,Rice.herb,20180630,半翅目,葉蟬科,Cicadellidae,稻害者,黑條黑尾葉蟬,乳熟期,181
MC2,Ripening,Pen,1,Rice.Herbivore,Rice.herb,20180630,半翅目,椿科,Pentatomidae,稻害者,黑椿象,乳熟期,181
MC2,Ripening,Cor,4,Rice.Herbivore,Rice.herb,20180630,半翅目,緣椿科,Coreidae,稻害者,稻刺緣椿,乳熟期,181
MC2,Ripening,TIP,7,Predator,Predators,20180630,雙翅目,大蚊科,Tipulidae,掠食者,,乳熟期,181
MC2,Ripening,Bra,1,Parasitoid,Parasitoid,20180630,膜翅目,小繭蜂科,Braconidae,擬寄生者,,乳熟期,181
MC2,Ripening,Ara,1,Predator,Predators,20180630,蜘蛛目,金蛛科,Araneidae,掠食者,,乳熟期,181
MC2,Ripening,Dol,1,Predator,Predators,20180630,雙翅目,長足虻科,Dolichopodidae,掠食者,,乳熟期,181
MC2,Ripening,Aly,1,Rice.Herbivore,Rice.herb,20180630,半翅目,蛛緣椿科,Alydidae,稻害者,,乳熟期,181
MC2,Ripening,Tep,1,Neutral,Detritivores,20180630,雙翅目,實蠅科,Tephritidae,中性物種,,乳熟期,181
MC2,Ripening,Sce,1,Parasitoid,Parasitoid,20180630,膜翅目,緣腹細蜂科,Scelionidae,擬寄生者,,乳熟期,181
MC2,Ripening,Pen,1,Rice.Herbivore,Rice.herb,20180630,半翅目,蔓椿科,Pentatomidae,稻害者,,乳熟期,181
MC2,Ripening,Coc,9,Predator,Predators,20180630,鞘翅目,瓢蟲科,Coccinellidae,掠食者,,乳熟期,181
MC2,Ripening,Ara,1,Predator,Predators,20180630,蜘蛛目,貓蛛科,Oxyopidae,掠食者,,乳熟期,181
MC2,Ripening,Pip,2,Parasitoid,Parasitoid,20180630,雙翅目,頭蠅科,Pipunculidae,擬寄生者,,乳熟期,181
MO3,Ripening,Ttt,3,Herbivore,Tour.herb,20180630,直翅目,螽斯科,Tettigoniidae,植食者,,乳熟期,181
MC2,Ripening,Ara,5,Predator,Predators,20180630,蜘蛛目,蟹蛛科,Thomisidae,掠食者,,乳熟期,181
MC2,Ripening,For,1,Neutral,Detritivores,20180630,膜翅目,蟻科,Formicidae,中性物種,,乳熟期,181
MC3,Ripening,Chl,8,Predator,Predators,20180630,雙翅目,稈蠅科,Chloropidae,掠食者,Anatrichus,乳熟期,181
MC3,Ripening,Chi,2,Neutral,Detritivores,20180630,雙翅目,搖蚊科,Chironomidae,中性物種,克利搖蚊,乳熟期,181
MC3,Ripening,Eph,3,Predator,Predators,20180630,雙翅目,渚蠅科,Ephydridae,掠食者,泥渚蠅,乳熟期,181
MC3,Ripening,Sci,6,Neutral,Detritivores,20180630,雙翅目,沼蠅科,Sciomyzidae,中性物種,長角沼蠅,乳熟期,181
MC3,Ripening,Cic,25,Rice.Herbivore,Rice.herb,20180630,半翅目,葉蟬科,Cicadellidae,稻害者,偽黑尾葉蟬,乳熟期,181
MC3,Ripening,Del,16,Rice.Herbivore,Rice.herb,20180630,半翅目,稻蝨科,Delphacidae,稻害者,斑飛蝨,乳熟期,181
MC3,Ripening,Cic,22,Rice.Herbivore,Rice.herb,20180630,半翅目,葉蟬科,Cicadellidae,稻害者,電光葉蟬,乳熟期,181
MC3,Ripening,Coc,10,Predator,Predators,20180630,鞘翅目,瓢蟲科,Coccinellidae,掠食者,橙瓢蟲,乳熟期,181
MC3,Ripening,Sph,1,Neutral,Detritivores,20180630,雙翅目,大附蠅科,Sphaeroceridae,中性物種,,乳熟期,181
